latitude,longitude,tovr
49.96,13.87,13.71
49.48,13.29,13.97
49.07,14.14,11.42
50.68,15.29,24.75
50.43,15.97,8.64
49.75,14.89,13.95
50.55,15.63,30.73
49.58,14.23,10.47
50.73,14.28,31.53
49.24,14.52,12.23
49.47,15.97,9.35
50.4,16.19,29.46
49.97,16.7,30.94
49.57,14.34,25.03
49.77,13.62,1.43
48.94,14.09,39.99
50.58,13.33,25.99
49.59,14.71,15.26
50.89,14.56,21.19
49.64,17.67,35.49
49.55,13.31,14.82
49.78,12.98,16.42
49.47,13.73,29.78
49.62,12.68,32.93
49.17,14.37,12.89
49.88,12.75,11.62
50.17,13.14,29.74
49.63,13.63,1.17
49.29,15.3,5.29
49.39,14.51,10.68
50.61,15.4,20.35
49.27,13.41,26.26
49.02,14.29,11.34
50.61,15.84,12.87
50.04,13.55,11.64
49.54,13.23,12.09
49.76,13.48,14.2
49.28,15.6,20.48
49.98,13.4,22.72
49.51,13.81,10.61
50.13,15.86,13.25
49.92,12.68,6.64
49.23,13.25,32.63
50.3,12.8,22.81
49.44,14.84,12.49
50.1,13.41,20.03
49.3,14.33,0.83
49.51,12.96,15.57
49.51,16.09,10.4
49.52,14.03,0.88
49.38,15.03,9.63
50.03,13.0,17.55
49.79,17.42,20.79
50.63,14.93,10.6
49.94,16.37,11.18
50.75,14.21,34.07
50.03,16.98,26.84
48.7,14.59,32.25
49.89,13.7,15.45
50.67,13.81,20.37
49.51,12.67,27.17
50.07,16.71,11.34
50.14,12.58,30.43
50.68,15.25,25.72
50.68,14.64,27.13
49.74,15.42,8.76
49.61,15.83,43.89
49.54,13.8,12.86
49.47,15.88,10.92
49.94,13.03,24.71
50.1,12.59,27.93
50.89,15.2,28.07
49.36,15.06,9.85
50.56,15.19,12.1
50.17,13.34,18.89
50.58,15.2,10.18
49.55,14.02,10.32
49.32,13.39,32.29
50.32,12.63,33.3
50.83,14.28,37.74
49.27,13.46,17.93
49.85,15.94,12.13
49.52,14.05,11.47
50.61,15.27,18.42
49.51,14.49,23.98
50.02,17.61,14.45
49.85,15.77,33.52
49.38,14.46,11.05
50.58,16.39,8.2
50.72,13.63,19.65
49.94,13.87,21.44
49.46,15.24,7.99
49.92,12.63,40.67
49.53,14.45,28.52
49.4,15.66,8.17
49.33,13.22,11.88
48.84,14.87,13.05
50.71,15.12,37.66
50.56,13.41,38.68
49.65,14.37,35.61
49.97,13.44,16.23
50.33,13.24,30.45
49.99,13.75,31.31
49.71,13.36,2.84
49.87,15.06,14.37
50.51,13.9,18.52
49.43,15.66,8.59
50.54,15.43,10.27
50.4,13.19,14.99
50.02,12.54,12.37
49.99,15.8,11.83
49.57,13.61,29.7
49.66,14.87,12.54
-4.95,12.1,93.97
-5.09,12.12,22.4
-5.1,12.17,25.15
-5.28,12.18,13.66
-5.63,12.19,29.34
-5.05,12.2,21.81
-4.77,12.2,14.89
-5.19,12.22,30.36
-5.66,12.23,8.19
-5.18,12.24,65.54
-5.69,12.26,19.17
-4.84,12.27,6.64
-5.18,12.27,83.41
-5.59,12.27,36.99
-5.2,12.28,39.33
-5.21,12.28,93.28
-5.13,12.28,39.1
-5.62,12.3,60.0
-5.09,12.31,14.68
-5.17,12.35,20.48
-5.07,12.35,13.36
-5.17,12.35,24.46
-5.65,12.36,10.15
-4.9,12.38,13.07
-4.99,12.39,18.7
-5.42,12.51,12.76
-5.36,12.51,45.87
-5.02,12.51,27.88
-4.45,12.84,28.11
-6.28,13.62,9.48
-6.15,13.73,11.39
-6.06,13.84,15.55
-6.41,14.07,15.75
-6.05,14.14,46.79
-6.81,14.16,14.14
-7.17,14.29,15.45
-6.19,14.35,29.6
-6.98,14.39,16.45
-7.21,14.48,12.28
-5.96,14.54,19.14
-6.14,14.59,17.78
-6.1,14.61,16.48
-6.15,14.64,18.19
-6.9,14.65,35.93
-5.97,14.7,23.66
-6.3,14.77,28.28
-5.96,14.86,23.4
-6.66,14.87,21.23
-6.18,14.93,10.97
-6.65,14.97,31.75
-5.95,14.97,16.33
-5.98,14.98,27.24
-6.04,15.03,8.49
-6.64,15.06,19.3
-6.18,15.06,17.41
-6.14,15.06,8.02
-6.2,15.08,20.42
-6.57,15.09,18.57
-6.1,15.09,7.93
-6.08,15.1,9.39
-6.63,15.13,13.52
-6.11,15.15,9.5
-6.88,15.27,11.21
-6.88,15.3,15.69
-7.02,15.32,9.05
-7.05,15.32,14.17
-6.99,15.32,18.43
-7.07,15.32,14.75
-7.13,15.33,9.25
-6.92,15.39,11.9
-6.12,15.41,11.23
-6.98,15.47,9.23
-6.24,15.47,8.85
-6.37,15.47,7.76
-7.04,15.56,15.96
-7.89,15.65,8.8
-7.16,15.69,13.83
-9.13,15.69,13.73
-8.02,15.74,7.74
-8.96,15.81,18.36
-7.56,15.81,13.75
-6.04,15.84,11.33
-6.73,15.88,8.99
-8.18,15.88,10.35
-8.43,15.91,14.11
-5.9,15.96,14.32
-8.43,15.97,9.97
-9.07,15.97,13.02
-7.24,16.05,12.9
-9.25,16.09,7.65
-9.29,16.11,9.9
-7.05,16.11,9.6
-7.17,16.16,11.55
-6.86,16.16,9.42
-8.3,16.19,22.63
-6.77,16.2,13.03
-8.42,16.21,15.14
-9.17,16.27,10.05
-6.62,16.28,12.35
-9.31,16.34,15.69
-8.32,16.36,8.91
-8.1,16.36,18.37
-9.2,16.37,11.01
-8.28,16.38,9.24
-9.61,16.39,7.69
-7.07,16.39,16.81
-9.58,16.41,9.87
-7.63,16.42,6.73
-6.18,16.44,10.62
-9.51,16.48,9.92
-9.23,16.5,13.2
-8.37,16.5,14.1
-8.77,16.56,11.55
-8.79,16.57,14.92
-8.21,16.58,9.13
-6.21,16.59,21.29
-9.51,16.64,6.85
-7.83,16.64,14.15
-8.43,16.66,13.28
-8.8,16.7,8.61
-8.42,16.71,9.97
-7.18,16.78,7.45
-9.48,16.79,12.4
-8.38,16.81,16.93
-8.9,16.82,7.69
-8.8,16.82,11.89
-8.8,16.83,19.21
-9.4,16.84,11.64
-8.75,16.87,18.61
-7.08,16.91,22.33
-8.66,16.92,7.05
-7.7,16.96,10.41
-8.55,16.97,15.72
-7.31,17.02,7.82
-9.26,17.05,7.04
-8.9,17.05,11.2
-9.15,17.06,11.5
-9.27,17.08,13.67
-8.29,17.13,18.15
-8.29,17.27,19.94
-8.97,17.35,9.83
-8.89,17.37,16.33
-9.42,17.38,17.61
-8.44,17.39,16.7
-9.01,17.44,19.69
-8.85,17.51,18.09
-9.2,17.52,7.72
-8.64,17.56,12.17
-9.53,17.75,13.71
-9.54,17.78,13.81
-9.61,17.79,9.83
-9.18,17.8,11.17
-9.55,17.81,6.99
-9.53,17.86,11.47
-9.61,17.88,12.09
-9.69,17.91,6.28
-9.66,17.91,11.51
-9.48,18.24,12.77
-10.09,18.34,15.37
-9.95,18.37,8.31
-5.88,12.41,15.14
-5.88,12.41,15.14
-5.07,12.47,16.93
-5.82,12.76,14.7
-5.69,13.1,29.04
-5.64,13.21,13.19
-5.52,13.37,32.07
-5.77,13.44,32.06
-5.77,13.44,23.12
-5.58,13.45,30.12
-5.32,13.5,25.48
-5.23,13.52,31.01
-5.77,13.64,17.95
-5.74,13.79,12.21
-5.11,14.09,67.79
-5.63,14.27,39.98
-4.89,14.37,34.14
-4.5,14.37,20.26
-4.32,14.37,29.9
-5.59,14.42,62.79
-5.58,14.61,85.38
-5.59,14.63,22.37
-5.46,14.69,34.59
-5.08,14.84,13.28
-5.45,14.9,58.17
-5.45,14.9,55.28
-5.45,14.9,65.37
-5.45,14.9,53.03
-5.46,14.93,55.0
-5.73,14.94,29.8
-5.52,14.97,28.15
-5.17,15.04,23.77
-4.87,15.04,12.88
-4.62,15.14,34.69
-5.37,15.25,22.57
-5.7,15.27,17.49
-4.33,15.52,27.34
-4.21,15.57,72.52
-4.19,15.72,24.64
-4.19,15.72,29.63
-4.19,15.72,29.63
-5.72,15.89,7.57
-5.73,15.94,14.37
-5.73,15.97,11.6
-5.74,15.99,48.22
-4.16,13.62,32.85
-4.35,13.77,95.55
-4.51,13.86,20.07
-4.11,13.88,88.13
-1.75,10.83,13.46
-2.35,11.39,36.56
-2.22,11.53,24.51
-0.13,11.72,37.34
-1.76,13.55,24.83
-1.75,13.58,24.87
-1.75,13.6,34.61
-6.15,12.37,15.93
-6.15,12.46,14.34
-6.16,12.63,15.41
-5.92,12.98,12.55
-5.93,12.99,12.78
-5.84,12.97,21.41
-5.84,12.97,21.41
-5.83,13.01,14.38
-5.86,13.1,10.19
4.43,8.94,97.67
4.41,8.94,31.67
4.51,8.96,42.49
4.5,8.96,39.35
4.46,8.94,39.98
4.99,8.28,41.05
4.98,8.28,43.55
-14.78,12.38,65.92
-14.22,12.4,25.99
-16.83,12.45,42.05
-14.9,12.5,37.28
-13.61,12.62,56.85
-13.38,12.74,38.45
-13.39,12.76,20.95
-14.71,12.77,57.81
-14.36,12.82,17.46
-14.89,12.83,13.8
-13.17,12.94,23.35
-13.26,12.97,27.72
-14.21,13.0,36.32
-13.57,13.05,25.34
-12.83,13.06,31.53
-12.75,13.16,24.14
-12.82,13.18,29.38
-12.74,13.19,15.93
-12.74,13.22,33.67
-13.86,13.29,7.55
-12.7,13.32,20.43
-12.7,13.34,28.37
-12.65,13.36,34.57
-12.97,13.36,30.86
-12.76,13.36,24.81
-12.94,13.36,29.77
-12.74,13.41,24.17
-12.54,13.47,21.7
-12.93,13.48,17.08
-13.0,13.5,8.21
-13.06,13.56,8.42
-12.65,13.57,31.32
-12.4,13.6,38.89
-12.67,13.61,29.09
-13.06,13.61,15.34
-13.08,13.67,4.41
-12.4,13.68,26.21
-13.19,13.69,4.98
-12.26,13.73,24.25
-12.37,13.75,26.4
-13.13,13.76,15.46
-12.02,13.77,11.51
-11.98,13.77,22.47
-12.21,13.8,7.49
-12.03,13.8,6.08
-12.05,13.81,12.03
-12.35,13.84,7.32
-12.32,13.84,25.72
-12.2,13.84,5.41
-12.09,13.85,6.0
-12.37,13.87,9.81
-12.14,13.88,7.2
-12.1,13.91,4.53
-12.06,13.94,12.71
-12.44,13.95,16.32
-12.04,13.95,5.99
-12.18,13.96,7.57
-24.66,15.98,53.18
-24.9,16.22,19.37
-6.33,12.41,8.02
-6.49,12.5,8.62
-6.46,12.55,8.55
-6.66,12.58,11.22
-6.37,12.68,9.32
-6.51,12.73,24.3
-6.49,12.77,27.17
-7.08,12.85,21.44
-6.98,12.91,8.99
-6.54,12.95,11.92
-6.23,12.96,8.41
-6.97,12.97,9.13
-7.45,12.98,22.89
-7.18,12.98,27.66
-6.15,12.99,15.26
-6.14,12.99,14.49
-6.63,12.99,42.35
-7.09,13.0,10.26
-6.05,13.0,36.38
-6.97,13.0,11.74
-7.53,13.01,10.58
-7.23,13.01,28.45
-6.5,13.02,24.0
-7.52,13.04,12.78
-7.65,13.06,22.52
-7.02,13.07,37.82
-7.73,13.09,15.78
-6.21,13.11,17.39
-6.99,13.11,32.16
-7.23,13.12,8.87
-6.98,13.12,18.59
-6.97,13.14,30.59
-6.24,13.14,14.46
-6.94,13.19,24.77
-6.93,13.21,32.99
-7.23,13.26,29.06
-7.41,13.27,9.44
-7.23,13.27,23.27
-7.22,13.3,29.34
-7.21,13.34,32.46
-7.7,13.34,11.09
-7.21,13.35,18.75
-7.65,13.37,9.59
-6.67,13.39,9.44
-7.58,13.46,7.64
-7.57,13.48,7.89
-6.76,13.51,22.37
-6.77,13.53,14.66
-6.49,13.54,27.41
-6.77,13.55,22.34
-6.98,13.55,8.68
-7.09,13.57,18.87
-6.74,13.59,12.64
-7.12,13.59,15.15
-7.16,13.6,13.37
-10.46,13.69,16.39
-10.41,13.7,78.01
-10.77,13.74,26.54
-7.11,13.74,9.32
-6.69,13.76,8.41
-10.41,13.76,24.67
-10.75,13.78,17.46
-10.54,13.79,41.49
-7.29,13.79,11.32
-11.61,13.8,10.77
-11.6,13.81,18.68
-11.52,13.81,17.29
-11.55,13.82,22.25
-10.45,13.82,62.35
-10.85,13.83,18.01
-11.27,13.84,20.69
-11.88,13.84,24.01
-11.26,13.84,21.08
-11.45,13.85,16.51
-11.15,13.85,20.92
-10.45,13.86,24.56
-11.34,13.87,13.75
-11.59,13.88,21.66
-11.62,13.89,10.22
-11.09,13.89,16.44
-10.61,13.89,14.07
-11.54,13.89,14.69
-11.1,13.9,33.46
-13.01,13.91,9.58
-12.76,13.91,28.19
-11.14,13.91,28.57
-6.97,13.92,10.5
-13.03,13.92,9.57
-11.13,13.92,20.06
-10.91,13.94,20.51
-7.2,13.95,12.97
-10.58,13.95,17.91
-12.97,13.96,18.72
-11.09,13.96,16.91
-10.44,13.99,52.15
-7.21,13.99,20.11
-12.51,14.0,6.81
-12.49,14.01,8.45
-13.04,14.01,21.88
-11.86,14.01,13.36
-11.98,14.03,16.92
-11.69,14.04,7.51
-11.81,14.04,5.09
-11.16,14.05,17.88
-11.35,14.06,12.68
-11.74,14.07,8.48
-7.22,14.09,11.06
-11.0,14.09,26.47
-10.99,14.11,22.33
-12.19,14.11,11.29
-11.29,14.12,21.34
-12.31,14.12,5.96
-12.46,14.12,18.73
-12.18,14.12,5.37
-12.27,14.14,9.16
-12.49,14.14,7.09
-10.75,14.14,13.21
-10.57,14.15,11.72
-12.48,14.15,5.0
-10.34,14.15,11.65
-13.06,14.15,9.0
-10.96,14.15,6.21
-10.94,14.16,7.2
-11.82,14.17,18.97
-10.38,14.18,11.17
-11.6,14.18,27.22
-10.75,14.19,27.34
-12.92,14.19,6.24
-10.93,14.19,23.86
-12.97,14.19,8.48
-10.74,14.2,10.75
-12.37,14.21,4.38
-10.61,14.22,11.13
-11.62,14.22,35.97
-10.41,14.22,24.11
-10.75,14.22,27.06
-11.74,14.23,10.65
-10.85,14.24,12.89
-13.06,14.24,8.14
-13.03,14.24,8.74
-13.03,14.24,10.52
-10.56,14.25,17.36
-11.27,14.27,15.6
-13.51,14.27,4.99
-10.55,14.27,16.64
-11.24,14.27,26.39
-12.55,14.28,11.12
-12.94,14.29,3.92
-12.89,14.3,5.91
-12.88,14.31,7.37
-13.01,14.31,3.55
-13.18,14.32,3.28
-7.32,14.33,30.16
-11.35,14.34,14.06
-11.01,14.34,9.1
-10.87,14.35,36.15
-13.14,14.35,6.61
-11.11,14.35,14.24
-10.84,14.36,46.83
-7.57,14.36,17.45
-12.45,14.37,13.47
-11.81,14.38,7.63
-11.44,14.38,12.49
-10.99,14.38,35.88
-13.18,14.41,8.25
-11.69,14.41,13.28
-11.46,14.44,5.42
-10.99,14.45,13.66
-11.7,14.47,14.29
-11.69,14.49,10.7
-13.21,14.5,7.68
-7.91,14.51,18.95
-11.0,14.51,23.26
-11.76,14.51,16.41
-12.02,14.51,10.32
-10.0,14.53,11.12
-9.84,14.54,15.73
-10.98,14.57,29.78
-10.05,14.58,13.47
-10.04,14.59,22.93
-13.45,14.6,8.03
-9.93,14.6,12.84
-13.29,14.61,7.52
-13.44,14.61,13.72
-13.32,14.62,7.75
-13.37,14.63,25.76
-13.19,14.64,9.4
-7.73,14.64,35.62
-10.02,14.64,11.48
-10.93,14.64,16.71
-9.84,14.66,10.85
-13.23,14.67,13.22
-7.22,14.67,29.38
-13.3,14.7,6.12
-9.99,14.73,8.87
-7.71,14.76,24.51
-10.39,14.76,7.83
-10.73,14.81,10.74
-13.48,14.87,12.4
-9.82,14.88,17.75
-7.14,14.9,22.56
-9.9,14.91,27.09
-9.84,14.93,7.58
-7.56,14.93,39.98
-7.19,14.95,21.32
-7.36,15.0,23.6
-7.21,15.03,29.96
-9.77,15.08,15.58
-7.57,15.13,23.53
-7.13,15.18,21.38
-9.7,15.18,22.07
-7.83,15.19,19.71
-7.02,15.21,23.0
-7.71,15.25,24.08
-7.8,15.28,19.72
-9.91,15.32,7.3
-9.99,15.38,13.13
-4.8,12.48,15.63
-4.72,12.51,12.38
-4.69,12.53,4.83
-4.86,12.57,16.66
-4.87,12.58,12.32
-4.88,12.58,10.11
-4.98,12.61,6.93
-4.57,12.65,10.33
-4.73,12.67,21.4
-4.63,12.7,15.75
-4.72,12.71,20.01
-4.72,12.72,21.31
-4.63,12.73,18.53
-4.58,12.81,21.05
-4.52,12.82,19.04
-5.14,12.94,11.24
-5.05,12.96,12.91
-5.0,13.03,51.62
-4.94,13.07,16.46
-4.89,13.34,22.63
-5.05,13.36,29.5
-4.96,13.46,22.35
3.05,10.43,14.24
3.05,10.43,15.44
3.04,10.44,15.37
3.05,10.44,15.21
3.05,10.44,12.63
3.05,10.44,15.43
3.05,10.44,13.92
3.05,10.45,21.32
3.06,10.46,18.75
3.04,10.46,13.52
3.04,10.46,13.93
3.02,10.47,17.0
3.03,10.47,16.12
3.04,10.47,13.34
3.04,10.47,17.36
3.04,10.48,17.9
2.95,10.48,18.79
3.04,10.48,12.92
3.03,10.48,17.41
2.95,10.48,18.73
2.95,10.48,22.93
2.95,10.48,18.73
3.04,10.49,13.54
3.04,10.49,12.8
3.04,10.49,19.43
3.03,10.49,18.11
2.95,10.49,19.81
3.05,10.49,16.47
2.96,10.49,18.1
3.04,10.49,16.17
2.94,10.5,18.61
3.05,10.5,16.66
3.05,10.5,15.29
3.05,10.5,13.84
3.06,10.5,18.62
3.06,10.5,15.62
3.03,10.51,14.24
3.03,10.51,17.25
3.04,10.51,18.85
3.05,10.53,13.19
3.05,10.53,18.92
3.05,10.53,15.24
3.05,10.53,15.24
3.05,10.53,15.24
3.05,10.53,17.12
3.05,10.53,17.93
2.9,10.53,23.33
3.04,10.53,19.53
3.04,10.54,16.42
2.9,10.54,22.7
3.04,10.54,18.29
3.05,10.54,17.29
2.92,10.54,24.59
2.92,10.54,24.59
2.91,10.54,25.7
2.91,10.54,28.98
2.89,10.55,27.2
2.89,10.55,26.72
2.88,10.55,24.44
2.92,10.56,21.46
2.88,10.56,23.72
2.92,10.56,25.48
2.93,10.56,25.98
2.92,10.56,20.59
2.92,10.56,22.24
2.88,10.56,25.58
2.88,10.56,22.31
2.92,10.56,24.97
2.89,10.56,24.49
2.89,10.56,23.57
2.89,10.56,24.04
2.89,10.57,23.33
2.89,10.57,20.77
2.89,10.57,24.11
2.93,10.57,24.33
2.93,10.57,24.01
2.93,10.58,23.92
2.89,10.58,27.41
2.93,10.58,23.2
2.89,10.58,24.4
3.07,10.59,14.92
3.07,10.59,14.77
3.07,10.59,14.92
3.07,10.59,14.92
3.06,10.61,23.43
2.95,10.61,27.79
3.05,10.62,24.2
2.95,10.62,21.52
2.93,10.62,28.27
2.93,10.62,20.79
2.93,10.62,23.48
2.81,10.63,21.34
2.81,10.63,22.49
2.81,10.63,23.98
2.81,10.63,23.98
2.81,10.63,22.61
2.81,10.63,20.29
2.82,10.63,26.64
2.82,10.63,27.25
2.95,10.64,26.73
2.82,10.66,27.33
3.07,10.66,33.34
3.08,10.66,24.16
3.08,10.66,24.16
3.08,10.66,24.16
3.08,10.66,24.16
2.83,10.66,31.1
2.83,10.66,32.64
3.06,10.66,39.58
3.05,10.66,35.76
2.83,10.67,28.49
3.07,10.67,27.98
3.07,10.67,34.13
3.07,10.67,36.82
3.07,10.68,32.64
3.07,10.68,31.81
3.07,10.68,26.16
3.07,10.68,30.13
3.07,10.68,31.63
3.07,10.68,31.63
3.07,10.68,39.24
3.07,10.68,31.53
3.07,10.68,26.16
3.07,10.69,29.86
3.07,10.69,24.77
3.07,10.69,29.96
3.08,10.69,39.23
2.95,10.69,23.71
2.95,10.69,23.71
2.95,10.69,18.22
2.95,10.69,23.71
3.07,10.69,29.44
3.08,10.7,32.37
3.07,10.7,32.48
3.09,10.7,39.01
3.09,10.71,31.08
3.07,10.71,27.63
3.07,10.71,33.27
3.07,10.71,33.27
3.09,10.71,30.86
3.1,10.71,36.49
3.05,10.71,31.77
3.05,10.71,31.69
2.94,10.73,30.68
2.92,10.73,24.15
2.95,10.73,32.02
3.09,10.74,33.52
2.96,10.74,31.85
3.09,10.74,29.64
2.96,10.75,26.37
2.96,10.75,30.83
2.97,10.75,31.87
2.96,10.75,31.84
2.97,10.75,32.28
2.97,10.75,27.81
2.97,10.75,24.23
2.97,10.76,22.55
2.97,10.76,28.84
2.95,10.76,27.26
2.95,10.76,26.07
2.95,10.76,27.26
2.95,10.76,28.98
2.95,10.76,28.31
2.97,10.76,26.1
2.97,10.76,28.62
2.97,10.76,29.41
2.97,10.76,26.44
2.96,10.77,27.99
2.96,10.77,27.08
3.05,10.77,29.3
3.06,10.77,31.81
3.06,10.77,23.95
3.06,10.77,27.87
3.06,10.77,27.87
3.06,10.77,27.87
2.98,10.78,19.81
2.98,10.78,27.79
3.05,10.78,29.24
3.05,10.78,20.45
2.97,10.79,25.54
2.97,10.79,22.56
2.97,10.79,25.91
2.97,10.8,27.89
2.95,10.81,24.31
2.93,10.82,31.61
2.96,10.82,24.39
2.93,10.83,30.8
2.93,10.83,31.21
2.93,10.83,33.25
2.93,10.83,30.8
2.92,10.83,31.82
2.92,10.83,27.82
2.91,10.83,30.68
-0.52,10.28,22.07
0.33,11.36,19.28
0.48,11.47,18.37
1.5,11.6,13.36
1.7,11.6,19.74
1.7,11.6,17.42
1.68,11.64,14.57
1.66,11.65,20.97
2.96,10.7,33.11
2.91,10.72,24.97
2.94,10.62,24.23
3.03,10.55,14.64
2.84,10.02,20.25
3.08,10.61,13.87
3.03,10.41,13.44
3.07,10.57,13.68
3.07,10.78,30.73
2.84,10.66,31.88
3.05,10.71,26.94
2.97,10.48,14.18
2.84,10.06,18.17
3.64,10.71,35.9
3.6,10.67,25.36
3.6,10.71,14.34
2.81,10.59,24.03
2.96,10.86,22.05
2.97,10.44,19.95
3.07,10.49,15.25
2.86,10.02,16.84
2.82,10.64,21.66
2.84,10.66,30.22
3.11,10.66,17.62
3.62,10.71,13.98
3.63,10.71,12.92
2.99,10.43,23.34
3.88,10.51,15.39
3.04,10.53,19.94
3.08,10.55,22.68
3.62,10.71,13.46
3.6,10.69,14.91
2.98,10.45,11.27
3.06,10.45,18.18
3.03,10.52,11.0
3.05,10.44,15.29
2.94,10.84,18.87
2.98,10.83,30.81
2.82,10.64,25.59
2.91,10.62,35.68
3.06,10.53,16.78
3.1,10.66,26.96
3.09,10.66,33.35
3.06,10.71,32.73
3.05,10.82,23.61
3.11,10.69,42.79
2.89,10.64,20.97
2.93,10.82,36.53
2.8,10.63,25.37
3.06,10.8,27.75
3.07,10.6,24.85
3.05,10.86,31.28
3.05,10.62,38.27
2.95,10.49,19.93
3.04,10.54,15.57
-14.91,13.01,26.25
-14.2,13.09,16.65
-14.21,13.13,17.54
-14.3,13.18,24.12
-14.26,13.19,27.97
-13.97,13.37,18.13
-16.58,13.42,50.83
-13.96,13.44,6.27
-16.71,13.46,56.01
-13.76,13.49,4.95
-13.81,13.53,5.48
-13.84,13.68,6.32
-14.01,13.72,12.59
-13.79,13.74,5.22
-13.27,13.76,4.86
-13.64,13.95,5.02
-14.3,13.99,7.0
-14.13,14.06,5.81
-16.87,14.38,13.47
-17.17,14.39,30.08
-17.11,14.4,10.23
-16.82,14.46,20.25
-16.79,14.57,16.88
-17.22,14.62,12.12
-17.11,14.65,4.74
-17.36,15.01,8.12
-17.09,15.73,14.06
-17.34,15.85,6.75
-17.78,13.63,73.46
-17.97,14.63,32.25
-20.34,15.12,30.72
-17.47,15.48,19.21
-17.79,15.55,27.25
-21.31,15.62,39.38
-17.78,15.63,44.64
-17.45,15.64,25.92
-20.28,15.89,36.91
-23.14,16.18,50.8
-19.95,16.44,21.55
-19.65,17.25,19.73
-19.68,17.61,57.17
-19.73,17.87,45.28
-19.62,17.95,13.9
-19.48,18.04,7.75
-19.61,16.77,17.65
-19.74,17.18,14.2
-19.55,17.24,20.43
-19.26,18.13,14.67
-20.58,15.72,54.61
-19.36,18.68,19.51
-19.41,18.55,28.51
-19.37,18.37,11.34
-19.54,17.09,13.21
-19.49,16.91,18.97
-19.73,18.06,13.28
-19.38,18.14,21.02
-19.7,17.82,29.66
-19.43,18.25,15.8
-19.06,18.12,32.12
-19.53,17.74,38.09
-19.65,17.01,16.93
-19.48,18.13,18.1
-19.55,18.52,17.34
-19.52,18.27,8.35
-19.65,17.57,20.05
-19.23,17.26,15.71
-19.09,18.45,28.36
-19.57,17.21,21.25
-19.45,17.36,20.0
-19.61,18.18,14.99
-19.1,18.4,12.4
-19.7,16.8,37.88
-19.28,17.16,13.06
-19.49,17.99,17.37
-19.48,17.46,20.37
-15.17,13.3,32.05
-15.16,13.3,13.01
-15.08,13.36,11.7
-14.73,13.38,29.59
-15.05,13.39,11.21
-14.93,13.39,28.9
-14.66,13.4,23.08
-15.0,13.42,15.73
-14.97,13.42,15.01
-14.55,13.43,17.34
-14.98,13.43,18.03
-15.34,13.43,9.71
-15.03,13.44,12.73
-14.96,13.45,68.04
-14.98,13.46,30.82
-14.14,13.47,7.76
-15.18,13.48,7.05
-14.96,13.48,38.82
-14.95,13.5,6.11
-14.93,13.51,11.97
-15.16,13.52,11.68
-15.12,13.53,6.45
-15.02,13.55,6.83
-14.32,13.56,14.08
-14.87,13.57,11.33
-14.97,13.57,10.58
-14.3,13.63,6.0
-14.21,13.63,7.52
-15.01,13.71,7.94
-14.78,13.75,14.68
-15.54,13.77,15.66
-15.46,13.77,6.42
-15.56,13.78,7.07
-15.97,13.8,11.01
-14.27,13.81,9.73
-15.89,13.82,9.27
-15.3,13.83,6.59
-15.85,13.84,22.81
-15.31,13.85,8.67
-15.49,13.88,11.67
-15.76,13.92,6.05
-14.63,13.93,6.41
-15.77,13.93,9.25
-15.91,13.94,15.18
-15.09,14.05,11.74
-15.74,14.07,16.3
-15.67,14.07,21.23
-14.46,14.07,6.03
-15.96,14.1,32.46
-15.91,14.12,25.37
-14.88,14.22,14.78
-14.6,14.29,12.83
-14.65,14.32,8.6
-15.06,14.36,26.11
-15.02,14.39,25.16
-15.06,14.39,18.76
-14.92,14.45,25.46
-12.36,14.51,6.38
-12.2,14.58,8.01
-13.0,14.64,13.88
-12.98,14.66,22.19
-12.37,14.66,8.65
-11.59,14.67,17.68
-14.13,14.68,5.26
-12.29,14.71,9.84
-12.98,14.72,5.53
-11.68,14.72,20.96
-14.54,14.74,7.24
-14.67,14.78,16.1
-13.97,14.78,14.34
-10.22,14.8,12.66
-14.38,14.82,6.28
-12.92,14.83,5.9
-12.85,14.84,11.04
-12.91,14.84,4.77
-11.0,14.84,16.87
-14.33,14.84,5.95
-14.29,14.86,5.58
-14.79,14.87,5.64
-10.06,14.88,16.93
-11.05,14.89,4.97
-11.22,14.94,10.83
-12.37,14.94,8.98
-14.74,14.94,8.81
-14.88,14.96,9.27
-11.28,14.96,7.64
-14.37,14.97,4.79
-12.82,15.0,7.8
-10.62,15.02,13.4
-13.39,15.02,7.11
-10.62,15.03,14.59
-11.73,15.04,15.54
-13.55,15.05,14.62
-14.83,15.05,16.22
-13.87,15.06,9.6
-10.79,15.07,8.99
-11.3,15.08,35.96
-11.28,15.08,24.68
-11.18,15.09,30.16
-11.32,15.09,30.94
-14.37,15.1,10.32
-10.08,15.11,9.96
-13.85,15.12,16.9
-10.73,15.13,11.63
-13.66,15.14,6.49
-13.64,15.14,5.61
-10.13,15.16,18.6
-10.98,15.19,9.51
-9.5,15.21,9.42
-10.78,15.21,15.98
-13.3,15.21,25.07
-13.36,15.22,9.5
-11.69,15.23,9.27
-11.46,15.23,9.93
-12.94,15.23,11.39
-13.45,15.27,9.7
-10.27,15.3,9.93
-11.71,15.31,8.19
-10.61,15.33,12.26
-14.72,15.35,14.01
-10.08,15.36,11.11
-13.97,15.36,5.07
-12.14,15.4,8.86
-9.46,15.4,20.34
-11.82,15.41,18.31
-10.55,15.41,8.21
-9.35,15.41,20.08
-10.19,15.43,13.54
-11.82,15.43,18.48
-10.14,15.45,8.96
