latitude,longitude,tovr
49.82,-99.38,79.37
49.9,-99.09,112.45
49.9,-99.09,121.83
49.67,-98.72,164.46
49.83,-99.25,131.78
49.64,-98.56,87.93
49.99,-99.81,36.86
50.13,-99.57,84.14
50.26,-99.73,85.53
50.34,-99.46,54.65
50.28,-99.46,41.98
50.34,-99.76,53.64
50.33,-99.92,64.49
50.96,-101.27,48.96
53.83,-112.11,55.8
53.54,-110.97,30.75
53.8,-110.66,914.96
53.6,-112.9,97.21
53.6,-112.9,107.79
53.6,-112.9,111.97
53.6,-112.9,68.25
53.6,-112.9,67.52
53.6,-112.9,107.33
53.6,-112.9,141.84
53.6,-112.9,151.74
53.6,-112.9,50.59
53.6,-112.9,143.02
53.6,-112.9,50.53
53.6,-112.9,94.13
53.6,-112.9,60.31
53.6,-112.9,202.37
51.18,-102.2,142.85
51.2,-102.03,84.95
50.12,-114.06,296.3
50.12,-114.06,184.89
50.12,-114.06,196.95
53.84,-110.77,92.31
53.63,-112.93,111.65
50.4,-101.42,144.16
50.29,-101.12,90.08
49.71,-100.62,106.8
49.88,-100.54,86.09
50.12,-114.06,400.76
50.12,-114.06,470.22
50.12,-114.06,329.73
50.12,-114.06,467.93
49.8,-99.59,30.99
49.67,-99.77,119.19
49.67,-99.82,237.49
50.34,-99.51,50.25
49.6,-98.72,3.16
49.6,-98.83,12.83
49.55,-98.77,11.05
49.53,-98.77,190.01
49.43,-98.58,0.9
49.43,-98.82,3.88
49.43,-98.8,3.87
49.42,-98.83,3.37
49.48,-98.82,3.26
50.75,-114.28,16.19
49.42,-100.78,18.19
39.19,-96.91,88.56
37.78,-96.81,70.08
37.96,-96.63,81.05
38.14,-96.58,74.59
38.04,-96.92,64.99
38.02,-96.93,62.58
38.16,-96.57,26.19
38.14,-96.58,38.76
39.25,-96.21,111.81
39.22,-96.28,141.48
36.87,-96.53,96.17
36.97,-96.56,115.34
38.16,-96.58,141.79
38.16,-96.64,86.9
38.36,-96.48,63.91
38.57,-96.37,299.7
37.48,-96.17,87.53
38.07,-96.88,47.52
38.07,-96.89,30.71
38.07,-96.89,46.16
38.07,-96.89,32.98
39.58,-96.38,59.98
38.26,-97.15,105.35
38.26,-97.15,77.88
38.26,-97.15,66.6
38.25,-97.2,129.74
39.09,-96.59,95.02
39.07,-96.6,88.54
39.08,-96.56,70.39
39.1,-96.58,84.25
39.09,-96.54,92.94
39.1,-96.59,116.68
39.06,-96.0,56.27
39.05,-96.54,75.42
39.04,-96.54,75.21
39.02,-96.51,68.1
39.05,-96.83,52.27
39.16,-96.87,75.23
39.16,-96.87,164.96
39.22,-96.95,63.31
39.2,-96.7,57.79
39.15,-96.8,58.95
39.16,-96.83,125.47
39.16,-96.83,71.22
38.98,-96.61,98.75
38.9,-96.81,86.74
37.86,-96.4,288.94
37.86,-96.4,142.16
37.86,-96.4,186.7
37.86,-96.47,114.39
37.86,-96.47,87.26
37.86,-96.47,164.3
37.86,-96.47,89.23
37.64,-96.18,97.45
39.08,-96.58,108.27
39.08,-96.58,76.67
39.09,-96.58,85.59
39.09,-96.58,214.37
39.09,-96.58,121.26
39.08,-96.59,54.06
39.07,-96.58,95.37
39.07,-96.58,62.76
39.08,-96.58,98.01
39.08,-96.58,87.97
39.08,-96.56,89.4
39.08,-96.6,76.86
39.07,-96.56,115.11
64.2,19.49,235.74
63.83,9.69,157.0
62.2,23.01,50.23
61.79,22.97,41.29
64.19,19.57,370.07
57.8,41.7,174.84
58.8,41.8,134.07
57.8,37.5,233.8
61.17,10.08,140.88
61.17,10.08,358.93
62.33,34.02,5.32
62.86,29.35,85.71
62.54,30.19,101.85
62.51,30.53,74.77
62.29,30.33,134.12
62.87,27.45,167.27
58.4,49.15,64.08
60.7,47.4,106.05
65.45,52.35,263.83
58.55,41.7,128.64
57.35,37.7,60.27
60.7,47.2,106.34
57.8,51.8,73.1
60.7,47.3,93.77
58.25,48.6,34.82
57.75,51.05,118.61
60.45,33.45,225.05
60.3,30.3,67.98
57.7,51.3,140.43
57.7,51.2,88.79
59.25,53.25,90.63
58.65,50.45,89.65
65.3,58.18,309.85
62.4,42.3,96.57
66.13,58.37,5148.11
65.55,58.92,2823.92
65.55,58.92,2823.92
66.13,58.37,507.47
65.65,58.92,1444.09
66.22,56.75,2333.94
66.27,56.62,2081.84
37.64,22.83,48.4
37.6,22.72,86.56
38.03,21.47,20.39
39.68,22.33,15.25
39.08,22.33,34.77
39.5,22.65,65.24
38.07,23.93,18.79
37.62,22.77,52.97
39.55,22.62,71.31
8.12,80.48,53.4
-13.46,-172.36,131.68
-13.86,-171.72,30.22
-13.91,-171.78,207.45
41.74,1.37,95.01
41.72,1.36,105.21
41.84,0.6,75.05
41.84,0.6,95.87
41.88,0.63,52.71
41.88,0.63,10.91
39.92,-5.58,11.84
41.42,-4.75,136.29
38.75,-5.75,42.7
40.53,-3.9,7.53
37.82,-0.95,25.84
41.4,-0.58,538.75
38.63,-6.67,95.73
41.83,-1.3,70.76
38.58,-6.5,84.5
41.37,-3.5,11.74
39.87,-7.37,35.1
41.58,-4.5,31.35
40.67,-5.5,27.57
39.11,-7.04,105.58
38.97,-7.75,20.74
38.16,-7.66,129.72
38.54,-7.85,14.07
38.14,-7.49,16.7
38.13,-7.3,437.09
38.0,-7.73,26.79
38.95,-7.71,231.68
39.9,-7.25,134.99
37.97,-7.88,14.12
37.85,-7.84,31.86
37.71,-8.12,49.3
38.01,-7.3,80.96
38.95,-7.02,219.87
39.01,-6.99,61.05
39.01,-6.99,119.06
37.95,-7.65,58.44
37.96,-7.65,177.51
37.99,-7.54,27.21
37.94,-7.65,169.33
37.98,-7.56,181.62
37.94,-7.61,40.25
38.01,-7.9,375.88
38.09,-7.25,146.57
38.98,-7.05,37.48
39.09,-7.03,144.26
38.98,-7.05,41.06
41.18,-7.71,65.86
41.14,-7.41,165.19
37.95,-7.62,90.82
37.97,-7.61,32.33
41.2,-7.1,223.83
39.05,-6.99,59.57
38.95,-7.01,302.72
39.08,-7.03,78.78
38.94,-7.02,66.03
38.96,-7.04,159.4
41.24,-7.21,12.22
37.95,-7.62,92.43
38.91,-7.22,534.86
37.96,-7.6,283.83
37.65,-7.68,56.22
41.27,-7.08,147.66
37.95,-7.57,118.11
41.36,-7.12,106.58
37.73,-8.08,78.47
37.98,-7.8,497.0
38.09,-7.86,38.75
39.06,-7.02,221.63
39.04,-6.98,12.39
39.04,-6.99,76.49
39.1,-7.03,94.12
39.75,-7.3,872.19
41.16,-7.4,133.76
38.46,-7.56,97.64
41.32,-7.16,124.29
38.97,-7.03,68.82
39.01,-6.99,43.94
39.0,-7.0,221.62
37.96,-7.63,36.13
37.98,-7.51,78.99
37.98,-7.54,81.86
37.92,-7.62,43.88
37.96,-7.49,20.2
37.96,-7.5,25.78
38.15,-7.54,229.66
39.11,-7.21,499.12
37.78,-7.84,230.97
37.97,-7.57,95.22
38.09,-7.41,89.31
36.92,-3.48,9.11
36.92,-3.48,2.78
-0.99,116.96,37.77
-0.99,116.96,46.27
-2.74,111.71,1217.81
-2.74,111.71,1225.63
-2.74,111.71,1221.07
-2.74,111.71,1188.37
-2.74,111.71,1211.95
-2.74,111.71,1140.9
-1.07,116.93,122.78
41.41,14.37,65.71
43.1,44.4,103.54
43.8,40.4,65.59
41.83,44.72,215.66
41.9,41.99,51.8
41.96,44.58,183.98
42.05,43.49,48.13
44.12,39.48,32.54
43.59,40.36,173.35
42.1,47.5,29.27
39.67,46.58,146.91
45.17,34.33,244.81
44.6,38.5,133.62
44.67,33.67,152.16
44.72,34.2,100.66
44.0,41.12,33.0
44.4,38.32,107.14
69.6,61.5,611.61
68.3,57.1,1751.31
67.3,62.15,250.04
69.3,61.36,904.61
69.3,61.2,1564.81
69.0,61.25,665.22
67.28,62.13,1839.03
67.05,62.93,474.95
67.38,62.22,539.8
67.05,62.92,393.49
67.07,62.91,6278.67
67.06,62.94,4389.08
67.06,62.93,8150.73
67.06,62.95,7972.29
67.37,62.32,14343.39
67.37,62.31,9770.4
67.37,62.31,14802.99
67.37,62.29,5036.55
67.3,62.1,7037.83
67.15,61.84,4290.35
67.16,61.86,5897.47
67.16,61.87,6771.3
67.05,62.94,5454.08
67.05,62.94,5691.39
67.06,62.95,6509.05
67.38,62.22,467.66
67.05,62.93,388.96
67.05,62.92,1503.51
67.05,62.92,412.37
67.21,59.52,8237.43
67.25,62.1,17856.2
67.25,62.1,20799.35
67.28,59.52,7869.06
67.84,65.93,22480.05
67.21,59.49,7258.6
67.21,59.52,7230.98
65.48,56.92,4680.86
66.32,57.33,5457.49
66.57,61.17,7694.4
67.28,59.52,6416.77
67.84,65.93,18937.47
64.96,59.18,530.31
64.96,59.24,834.78
65.27,59.66,35.06
65.24,59.67,683.1
65.28,59.66,229.23
65.24,59.61,22.38
65.25,59.63,28.09
66.8,65.77,7588.55
-18.13,-64.5,130.66
-16.77,-67.8,174.83
-17.58,-66.37,78.01
-17.42,-66.2,5.34
-17.38,-66.3,5.74
-17.98,-68.73,60.39
-18.53,-67.87,122.28
-18.87,-68.2,95.83
-18.43,-66.9,49.32
-20.65,-68.33,64.1
-17.97,-68.7,120.59
-17.62,-67.18,173.3
-19.63,-67.78,20.44
-22.9,-66.2,71.87
-22.87,-65.22,57.92
-31.33,-57.97,39.54
-34.52,-56.89,27.61
-31.28,-55.77,145.9
-34.59,-56.92,46.44
-34.56,-56.63,35.75
-33.63,-57.57,21.02
-33.35,-57.18,47.45
-33.41,-54.66,32.72
-31.17,-55.77,38.93
-33.36,-54.42,30.02
-32.05,-55.38,48.49
-33.67,-57.75,16.13
-32.63,-58.14,37.01
-34.42,-57.17,46.2
-31.92,-54.67,29.93
-33.8,-54.8,20.9
-31.28,-55.75,66.7
-34.64,-55.91,60.56
-32.38,-58.04,22.06
-32.38,-58.05,19.56
-31.85,-57.62,16.15
-31.26,-57.14,95.77
-31.4,-57.63,68.01
-30.47,-57.59,99.21
-31.71,-55.82,35.56
-31.2,-55.65,52.43
-33.05,-55.58,26.56
-32.33,-54.67,52.69
-33.26,-54.49,20.87
-33.24,-53.93,22.01
-33.79,-58.05,37.85
-33.19,-57.65,33.64
-33.66,-56.86,21.62
-34.34,-57.81,7.96
-33.55,-53.32,15.85
-28.93,-56.12,24.23
-28.77,-55.8,42.03
-28.73,-56.1,75.04
-29.9,-56.3,26.85
-29.12,-54.33,5.44
-29.62,-54.15,15.34
-29.27,-53.97,31.97
-28.73,-55.85,35.64
-29.25,-56.43,193.83
-29.93,-51.15,7.12
-30.2,-57.52,16.88
-30.18,-57.45,20.78
-30.68,-55.83,24.72
-30.87,-55.2,46.9
-30.53,-55.08,52.99
-30.85,-54.93,67.35
-30.27,-54.57,35.41
-30.27,-54.5,16.38
-30.65,-54.08,25.68
-30.65,-53.62,1.08
-30.22,-53.53,15.48
-30.58,-53.38,23.58
-30.67,-53.27,11.6
-30.08,-53.08,114.95
-30.12,-52.37,81.93
-30.2,-51.85,26.13
-30.78,-51.83,51.68
-30.93,-51.78,19.61
-30.12,-51.68,18.45
-30.03,-51.52,41.26
-31.2,-54.33,14.24
-31.18,-54.15,44.37
-31.8,-54.15,7.39
-31.67,-54.15,7.11
-31.5,-54.13,14.57
-28.7,-53.62,53.81
-31.6,-53.38,21.46
-31.88,-52.32,8.82
-28.03,-53.37,69.88
-32.95,-53.12,40.11
-32.68,-52.62,40.52
-28.78,-56.13,187.8
-30.28,-54.35,124.09
-30.57,-53.52,45.23
-30.58,-52.75,21.61
-30.75,-52.62,45.95
-30.28,-52.37,49.6
-30.07,-50.53,25.92
-30.17,-50.52,0.33
-30.23,-50.5,14.76
-30.03,-50.37,35.18
-31.1,-54.62,42.24
-31.18,-54.33,18.23
-31.5,-53.97,11.14
-31.78,-53.17,24.67
-31.08,-53.17,14.87
-31.25,-52.52,35.83
-31.33,-52.35,33.43
-31.07,-52.17,15.25
-28.63,-55.73,277.91
-28.8,-54.88,21.94
-29.68,-56.5,102.65
-29.25,-56.47,163.69
-29.28,-56.05,155.07
-29.7,-55.5,29.59
-29.05,-55.17,26.74
-29.72,-54.75,65.35
-29.1,-54.42,19.8
-29.88,-54.27,32.14
-29.0,-53.8,7.72
-29.47,-53.72,16.96
-28.85,-53.73,40.11
-30.1,-55.45,27.71
-30.97,-55.02,99.23
-30.17,-54.72,35.65
7.34,-65.64,13.84
5.08,-66.08,31.95
4.67,-65.83,21.84
7.48,-65.65,58.64
7.08,-64.97,129.73
6.35,-64.98,22.05
6.12,-63.68,29.28
3.53,-63.18,63.65
3.55,-63.13,55.29
2.78,-63.13,58.05
2.58,-63.42,82.52
2.77,-62.25,73.61
1.75,-64.13,18.95
0.7,-65.1,85.92
4.32,-61.13,37.74
-0.02,-65.8,110.19
3.12,-61.68,42.01
3.25,-61.9,13.78
3.8,-77.1,61.32
3.66,-76.9,107.95
8.4,-77.25,199.39
7.66,-76.64,92.33
7.25,-76.5,422.82
7.25,-76.5,266.78
7.25,-76.5,332.96
7.25,-76.5,131.78
3.9,-77.03,97.46
7.25,-76.5,278.63
7.25,-76.5,293.84
7.25,-76.5,255.63
7.25,-76.5,435.97
7.25,-76.5,112.78
7.25,-76.5,402.66
7.25,-76.5,849.75
19.33,-70.48,68.4
11.65,-72.2,30.98
10.9,-72.85,41.95
10.46,-71.69,29.53
11.33,-72.5,23.14
11.7,-72.25,52.59
10.2,-75.4,24.38
11.61,-71.96,23.28
3.35,-73.8,229.85
8.24,-69.43,65.31
7.22,-70.93,24.74
8.83,-69.79,52.77
3.3,-73.95,54.87
5.6,-72.05,69.89
8.21,-69.43,120.37
8.77,-69.98,25.38
7.19,-70.88,128.66
3.1,-70.8,69.37
2.42,-65.1,126.77
3.26,-68.07,24.2
2.23,-67.17,20.65
2.82,-65.93,28.7
2.82,-71.04,39.05
4.83,-68.33,16.17
1.88,-66.95,165.7
1.72,-66.93,21.52
1.75,-66.93,37.91
0.47,-66.27,103.07
2.7,-67.37,121.36
0.2,-66.87,111.19
0.9,-66.7,108.91
0.68,-67.22,100.02
0.65,-66.27,94.97
0.35,-67.25,156.83
0.5,-66.2,60.92
0.25,-66.6,185.78
1.25,-66.8,64.8
1.93,-67.02,81.46
0.18,-66.1,106.79
0.62,-66.65,105.2
0.03,-66.28,240.95
0.05,-66.13,696.45
-0.12,-67.02,105.62
-0.22,-65.88,49.3
-0.02,-65.08,188.32
-0.38,-64.98,234.71
-0.4,-64.82,99.82
-0.5,-62.87,69.49
-0.15,-63.85,60.37
-0.1,-63.45,84.0
-0.27,-62.88,70.21
-0.85,-62.38,66.41
-0.33,-62.32,127.14
-0.15,-65.57,96.43
-0.18,-65.5,83.73
-0.05,-65.25,48.98
-0.27,-65.1,148.15
2.92,-59.58,33.66
2.92,-59.5,10.4
1.99,-55.98,21.04
2.78,-59.47,18.89
2.83,-59.83,27.24
3.83,-59.57,21.67
2.53,-50.92,281.78
2.48,-50.88,20.79
2.5,-50.93,44.98
2.02,-50.8,16.48
0.22,-50.92,15.9
0.37,-51.08,25.85
3.4,-60.87,50.54
3.28,-61.13,54.04
3.28,-61.1,78.05
3.23,-61.03,92.54
3.18,-60.2,17.0
3.07,-60.33,31.34
3.03,-60.8,146.8
2.8,-60.72,33.69
2.8,-60.68,21.89
2.67,-60.88,24.66
2.43,-60.93,83.54
2.05,-61.1,31.63
2.17,-55.85,6.57
1.68,-55.83,8.4
1.37,-55.67,35.86
1.05,-55.87,19.01
1.45,-55.33,36.06
0.55,-55.68,39.49
3.15,-61.15,25.7
3.3,-61.3,10.8
3.88,-61.02,6.01
3.82,-61.08,39.3
3.6,-60.95,31.52
3.28,-61.1,35.97
3.65,-60.95,15.68
3.48,-60.92,86.6
3.23,-60.83,20.77
3.3,-61.25,71.83
3.3,-61.48,28.49
3.42,-60.88,26.79
3.07,-61.22,13.9
3.28,-61.38,33.3
3.37,-61.4,31.45
3.43,-61.32,12.38
3.13,-61.05,48.69
3.6,-61.13,28.13
3.45,-60.63,29.34
3.13,-61.18,81.08
3.38,-61.15,79.16
3.52,-60.92,10.95
3.52,-60.87,7.71
3.5,-60.82,13.66
3.6,-61.03,8.55
3.48,-60.67,16.01
3.48,-61.37,11.68
3.2,-61.23,45.08
3.48,-61.08,52.17
3.43,-60.88,32.24
3.25,-61.23,48.84
3.2,-61.07,4.46
3.25,-61.03,38.47
3.12,-61.28,7.39
3.67,-61.35,10.89
3.25,-61.37,38.56
3.3,-60.92,6.62
3.65,-60.95,21.58
3.35,-61.27,9.59
5.83,-55.41,6.31
5.69,-55.2,83.33
10.21,-66.05,13.2
10.32,-66.2,18.96
9.03,-66.28,44.44
10.33,-63.5,17.25
9.63,-66.67,117.95
9.83,-63.33,20.73
9.84,-66.33,29.06
9.98,-65.24,11.86
9.98,-65.19,22.33
9.99,-65.17,49.19
10.31,-68.18,30.71
10.31,-68.18,32.4
9.15,-65.22,35.23
9.16,-65.22,58.9
9.67,-67.7,80.9
9.78,-68.54,53.49
9.67,-67.5,79.09
10.33,-66.62,32.76
10.71,-71.08,41.41
10.52,-72.16,15.57
9.65,-70.97,68.81
10.26,-70.27,27.2
10.04,-70.64,52.2
9.67,-70.46,84.52
9.54,-70.53,38.06
11.03,-70.86,82.51
8.24,-71.13,38.78
8.23,-71.13,130.43
8.07,-71.8,176.3
9.62,-70.18,68.25
9.73,-70.23,241.11
8.84,-70.07,70.7
9.82,-70.05,159.95
8.42,-71.24,4.73
8.15,-71.33,361.47
10.42,-66.08,30.61
4.79,-52.23,95.43
-0.8,-47.68,43.35
3.62,-51.17,26.51
-2.92,-44.3,14.26
-2.93,-44.32,20.94
-2.55,-44.15,14.88
-2.98,-44.32,21.32
-2.95,-44.33,37.19
5.38,-52.92,151.79
5.36,-52.89,62.73
5.36,-52.89,43.02
4.79,-52.16,26.61
10.42,-63.5,21.35
10.58,-63.3,17.65
10.58,-62.5,31.09
5.53,-67.1,48.09
5.53,-67.1,44.43
2.12,-63.78,54.66
5.58,-60.5,39.1
2.37,-63.62,27.6
4.42,-61.17,98.9
4.38,-61.18,35.62
10.26,-69.4,82.97
8.29,-72.08,50.84
10.63,-70.63,5.89
-15.58,-63.2,64.58
-17.22,-60.9,28.44
-17.68,-60.87,118.84
-18.65,-58.7,153.85
-17.07,-62.92,18.71
-16.02,-61.98,66.41
-18.48,-59.3,141.11
-15.38,-60.13,70.94
-15.42,-60.12,73.33
-12.47,-61.47,55.97
-12.55,-61.42,89.97
-12.58,-61.43,170.4
-12.83,-61.02,68.05
-13.22,-60.88,15.58
-12.97,-61.02,71.1
-12.95,-60.93,104.45
-13.0,-60.77,54.27
-13.07,-60.8,65.76
-13.12,-60.6,48.95
-13.1,-60.45,58.07
-13.22,-60.42,55.7
-13.25,-60.32,36.11
-13.38,-60.22,41.59
-13.42,-60.2,42.77
-13.52,-60.53,77.91
-13.73,-60.05,39.96
-13.82,-60.18,99.56
-13.9,-60.08,68.6
-13.93,-60.07,70.85
-13.93,-60.17,69.44
-13.92,-60.23,64.33
-13.97,-60.28,52.65
-14.0,-60.33,38.13
-14.23,-60.42,57.82
-14.32,-60.15,38.36
-14.5,-60.27,104.74
-14.75,-60.1,104.9
-15.05,-60.07,46.43
-15.1,-60.02,144.75
-15.13,-60.15,144.25
-15.25,-60.08,112.97
-15.28,-60.07,54.28
-15.32,-60.07,107.89
-14.95,-57.9,59.13
-14.37,-56.95,46.41
-14.42,-56.9,38.4
-14.48,-56.87,26.76
-15.02,-59.42,211.73
-15.02,-59.9,86.57
-15.02,-59.43,81.5
-15.03,-59.72,47.56
-15.03,-59.82,42.94
-15.05,-59.33,140.2
-15.05,-59.78,26.45
-15.2,-58.9,355.15
-15.22,-59.33,35.67
-15.22,-59.03,90.25
-15.27,-58.52,139.54
-15.27,-58.52,127.98
-15.28,-59.77,115.03
-15.32,-58.87,223.51
-15.38,-58.83,186.49
-15.38,-59.05,69.33
-15.38,-59.05,44.51
-15.45,-58.73,30.29
-15.1,-58.23,299.03
-15.13,-58.07,62.16
-15.18,-58.08,128.3
-15.28,-58.05,141.65
-15.32,-58.17,115.53
-15.33,-57.98,113.11
-15.48,-57.55,129.99
-13.52,-59.97,12.63
-13.63,-59.95,106.2
-13.83,-59.92,78.23
-14.03,-59.72,57.68
-14.05,-59.88,86.6
-14.25,-59.88,495.13
-14.33,-59.6,72.32
-14.37,-59.9,63.86
-14.67,-59.43,64.44
-14.68,-59.87,86.61
-14.68,-59.45,142.81
-14.68,-59.43,86.27
-14.73,-59.72,32.2
-14.77,-59.92,26.58
-14.77,-59.6,143.56
-14.85,-59.42,43.0
-14.95,-59.32,98.61
-14.98,-59.22,59.96
-14.32,-57.28,13.76
-14.53,-57.42,73.82
-14.58,-57.17,337.25
-14.6,-57.52,414.83
-14.65,-57.38,98.42
-14.77,-57.08,96.34
-14.77,-57.67,177.39
-18.32,-57.48,195.44
-18.67,-57.62,316.96
-16.28,-59.37,148.94
-19.03,-57.58,334.32
-19.1,-57.58,542.92
-19.13,-57.55,146.93
-19.03,-57.73,381.95
-19.3,-57.5,321.2
-15.6,-58.23,50.31
-15.45,-58.35,155.03
-14.72,-57.27,70.59
-15.2,-58.35,46.99
-15.48,-58.45,67.77
-15.5,-58.52,118.72
-15.3,-58.85,134.15
-14.65,-57.28,313.6
-15.23,-58.83,135.13
-14.62,-57.53,415.35
-15.18,-57.3,63.26
-14.53,-57.8,15.44
-15.05,-58.4,40.46
-15.32,-57.23,23.46
-16.07,-57.72,109.76
-14.97,-57.13,84.82
-14.63,-57.35,233.04
-14.67,-57.28,146.2
-15.12,-58.12,79.51
-15.58,-58.12,94.87
-14.63,-57.27,390.58
-14.63,-57.63,66.29
-15.32,-57.9,186.64
-15.08,-65.55,39.67
-14.45,-66.32,23.46
-15.37,-67.12,76.48
-14.65,-67.27,9.22
-14.95,-67.13,27.54
-2.34,-72.36,44.66
-1.34,-73.31,93.25
-1.85,-69.07,59.99
-1.92,-69.42,121.62
-1.98,-67.92,110.31
-1.78,-67.65,128.57
-1.93,-68.52,76.41
-2.0,-69.57,79.44
-2.42,-69.57,652.61
-2.55,-69.32,107.84
-2.7,-69.65,55.3
-2.12,-68.3,64.49
-2.57,-68.22,131.25
-2.83,-68.85,162.52
-3.13,-69.57,93.7
-3.78,-69.65,99.48
-3.1,-68.67,91.03
-4.13,-69.78,81.38
-16.35,-71.22,157.05
-16.3,-70.2,40.85
-20.93,-65.43,34.86
-26.4,-66.46,67.19
4.35,-75.2,17.38
4.72,-74.65,38.29
2.8,-75.3,15.89
2.6,-75.4,11.58
4.2,-76.3,64.59
3.6,-76.25,42.37
5.1,-75.35,43.25
4.6,-75.7,215.14
3.1,-76.2,15.69
11.2,-72.4,23.51
8.4,-73.3,17.27
2.39,-75.25,16.3
2.6,-75.3,11.83
4.85,-74.21,176.91
10.94,-73.66,17.55
10.95,-73.65,67.53
0.94,-69.95,34.89
1.75,-69.47,85.75
0.55,-69.47,89.76
0.53,-69.42,138.03
0.48,-69.9,86.48
0.47,-69.4,98.15
0.33,-69.58,89.19
0.3,-69.35,140.2
1.72,-69.47,114.83
1.8,-67.85,45.72
1.8,-67.65,70.02
1.67,-68.18,209.03
1.65,-68.93,315.45
1.6,-68.52,165.38
1.53,-68.32,135.24
1.08,-67.58,169.73
2.03,-68.43,50.23
1.8,-67.43,145.84
1.78,-67.28,170.52
1.4,-67.23,47.86
1.32,-67.25,182.11
1.15,-67.22,108.0
1.02,-66.85,68.42
1.65,-69.02,150.65
2.33,-68.87,55.93
1.23,-67.8,487.01
1.42,-67.13,94.86
0.47,-67.32,121.95
0.27,-67.32,159.54
1.48,-69.47,146.98
1.27,-69.62,76.98
0.62,-69.18,65.48
-0.87,-66.85,82.83
0.73,-67.88,96.49
-0.78,-66.72,216.09
1.42,-69.43,148.35
-1.47,-68.18,148.32
1.62,-68.87,30.87
-1.25,-68.02,119.03
-1.62,-66.93,97.26
-1.73,-67.45,104.93
0.22,-69.48,138.75
-0.88,-68.8,37.84
-2.58,-60.67,140.77
-3.17,-63.78,349.23
-3.48,-63.72,96.13
-3.05,-63.65,72.12
-3.57,-63.12,98.93
-3.05,-62.57,70.31
-0.9,-64.98,47.8
-3.45,-62.2,115.81
-3.38,-61.63,87.74
-3.33,-61.65,42.06
-3.2,-61.28,114.86
-0.97,-65.83,181.77
-0.88,-63.3,42.37
-0.65,-62.87,91.93
-1.07,-65.88,143.32
-1.3,-65.42,50.84
-1.88,-64.82,75.35
-1.35,-64.77,37.16
-1.37,-64.22,17.07
-1.52,-63.52,119.54
-1.17,-63.82,50.79
-1.08,-63.63,35.54
-1.02,-63.5,60.43
-1.52,-63.3,109.35
-1.73,-62.85,145.9
-1.33,-62.5,54.04
-1.48,-62.4,72.5
-1.53,-62.02,103.88
-1.95,-61.87,105.02
-1.7,-61.85,148.64
-1.62,-61.62,71.91
-3.1,-60.25,73.06
-2.48,-64.28,75.34
-2.43,-63.77,47.16
-2.93,-63.62,93.51
-2.28,-63.8,156.71
-2.18,-62.87,71.43
-2.33,-62.5,183.23
-2.58,-62.47,33.64
-3.2,-62.28,42.43
-2.75,-62.12,49.76
-2.43,-61.83,162.57
-2.48,-61.8,125.08
-2.27,-61.58,179.41
-2.75,-61.25,124.92
-1.62,-68.12,30.53
-1.23,-66.35,69.64
-2.9,-61.65,22.71
-2.23,-61.5,41.16
-2.05,-61.35,23.29
-2.55,-61.3,40.03
-2.62,-61.63,38.42
-2.53,-61.17,40.27
-2.53,-61.18,30.98
-2.75,-61.75,23.18
-2.75,-61.73,73.35
-2.2,-61.5,41.11
-2.68,-61.47,59.7
-2.5,-61.8,49.68
-2.53,-61.72,71.8
-2.55,-61.23,57.1
-2.2,-61.68,43.42
-2.72,-61.72,55.44
-2.75,-61.7,43.54
-2.5,-61.7,71.24
-2.9,-61.53,51.2
-2.1,-61.35,47.78
-2.48,-61.77,65.32
-2.22,-61.67,22.48
-2.92,-61.55,98.24
-2.67,-61.45,22.39
-2.53,-61.13,53.05
-2.55,-61.25,56.75
-2.5,-61.77,25.05
8.41,-75.8,77.64
1.4,-74.9,86.62
-2.59,-76.28,95.55
-4.48,-73.65,104.47
10.4,-61.3,357.81
-14.62,-61.22,115.22
-4.05,-59.45,87.96
-5.45,-57.95,79.72
-5.63,-57.5,69.68
-4.17,-56.97,68.95
-6.5,-59.95,70.55
-4.47,-58.65,9.45
-6.5,-59.83,73.05
-6.75,-58.88,40.01
-6.28,-57.95,81.38
-6.47,-58.45,98.81
-4.72,-59.6,85.04
-4.15,-57.68,104.83
-4.93,-58.4,58.21
-4.83,-57.97,103.82
-4.8,-57.55,55.02
-5.55,-59.15,70.85
-5.08,-58.08,81.91
-3.78,-59.53,86.02
-3.32,-57.45,132.66
-2.68,-56.42,44.76
-2.95,-56.05,61.57
-2.63,-55.73,98.91
-2.97,-55.42,72.01
-10.9,-62.03,19.66
-9.35,-62.75,53.35
-9.47,-62.53,62.91
-9.47,-62.52,66.25
-9.57,-62.22,86.36
-9.63,-61.8,63.04
-9.73,-62.03,94.04
-9.73,-61.67,57.29
-8.67,-63.57,52.66
-9.77,-62.98,79.82
-9.87,-62.73,16.98
-9.87,-62.53,50.82
-9.1,-61.47,81.35
-9.18,-60.73,107.84
-9.2,-61.38,35.13
-9.22,-60.22,65.11
-9.28,-61.18,53.68
-9.37,-60.75,35.28
-9.42,-60.8,57.1
-9.5,-60.33,78.74
-9.92,-60.93,68.16
-10.22,-65.13,75.18
-10.23,-64.62,64.68
-10.4,-65.32,21.12
-10.42,-64.98,53.59
-10.37,-64.87,47.48
-10.7,-65.17,83.89
-10.73,-64.78,53.72
-10.75,-64.57,44.46
-10.82,-65.27,108.47
-10.83,-65.18,129.06
-10.05,-63.33,35.86
-10.08,-63.58,65.85
-10.15,-63.85,74.28
